event_id,user_id,timestamp,event_name
318af2f9,04408355,2025-01-30 16:28:35.293820,video_recorded
72c33abf,04408355,2025-01-28 02:30:44.378296,team_invited
292fcca7,04408355,2025-01-28 23:33:39.112240,team_invited
3d717997,04408355,2025-01-28 16:16:17.667246,video_shared
93defc10,04408355,2025-01-30 02:34:40.908211,integration_connected
31d2f277,04408355,2025-01-30 20:57:46.263233,integration_connected
61d0cb2c,04408355,2025-02-06 14:39:04.902989,video_shared
2eba1897,04408355,2025-01-29 02:50:28.473843,team_invited
df1d10f7,04408355,2025-02-03 01:07:32.152480,team_invited
4b341077,04408355,2025-02-11 23:36:59.360005,video_recorded
421c96af,04408355,2025-01-29 01:38:19.355521,team_invited
f509ab4e,04408355,2025-01-29 21:36:53.406900,video_recorded
d355b0a7,04408355,2025-01-29 09:00:50.730151,video_recorded
d09e920b,04408355,2025-01-31 02:06:36.735871,team_invited
059eae40,04408355,2025-02-03 11:38:40.201754,team_invited
31ad6b1b,04408355,2025-01-29 21:08:20.045292,team_invited
ab33f15e,90b0256a,2025-01-28 11:32:36.486233,video_recorded
c55a9afe,90b0256a,2025-01-31 10:18:42.720443,login
6310f83a,90b0256a,2025-01-30 02:25:24.676572,login
e452f613,2d531e37,2025-01-22 23:04:05.824093,video_recorded
6ce46b5c,2d531e37,2025-01-23 18:01:27.923490,video_recorded
1220f9ce,2d531e37,2025-02-02 12:26:24.123227,app_error
a5c2e472,2d531e37,2025-01-24 10:36:48.854189,app_error
326f9387,2d531e37,2025-01-24 01:28:45.382401,video_recorded
9056bd77,2d531e37,2025-01-24 20:13:25.621528,app_error
1f336771,2d531e37,2025-01-23 14:49:04.506742,app_error
5a3afc8c,f4619391,2025-01-19 12:43:17.688636,help_center_view
a99c7c41,f4619391,2025-01-09 14:45:27.700268,video_recorded
24e2a0d9,f4619391,2025-01-09 01:56:51.764144,video_recorded
3919d419,f4619391,2025-01-10 06:42:23.361115,app_error
07813ee6,f4619391,2025-01-10 00:18:31.291410,app_error
9308a03e,f4619391,2025-01-08 17:05:21.194586,app_error
2ae65f26,f4619391,2025-01-09 06:02:15.031041,app_error
26d420e2,f4619391,2025-01-11 08:57:53.791247,app_error
67cd2ee1,f4619391,2025-01-09 20:41:53.512902,app_error
fd6c014b,f4619391,2025-01-09 00:08:22.383450,video_recorded
9b2d7446,f4619391,2025-01-10 22:37:24.389450,video_recorded
a33b4c3f,f4619391,2025-01-11 07:35:44.839156,app_error
ffb4e1e6,f4619391,2025-01-15 10:16:39.595006,help_center_view
e25991c8,8a26d4aa,2025-01-02 05:27:18.949786,login
5e05e14e,8a26d4aa,2025-01-04 00:54:38.072431,login
31e341ee,8a26d4aa,2025-01-04 18:06:22.375379,video_recorded
58309573,371d74d2,2025-01-09 01:02:58.193127,video_recorded
a1ffaaa3,371d74d2,2025-01-12 03:24:02.134904,team_invited
a100b9ce,371d74d2,2025-01-11 10:02:36.188166,video_recorded
84570317,371d74d2,2025-01-10 21:36:59.797928,integration_connected
9e102a4a,371d74d2,2025-01-10 12:29:27.771327,team_invited
d75114e7,371d74d2,2025-01-13 12:57:28.363204,team_invited
5953c804,371d74d2,2025-01-11 04:44:16.345916,team_invited
84d58dd1,371d74d2,2025-01-10 11:45:07.845792,team_invited
19bb74cb,371d74d2,2025-01-09 19:46:51.517684,video_shared
ee99600f,371d74d2,2025-01-09 03:55:48.061081,team_invited
01866b59,371d74d2,2025-01-10 14:51:20.608632,video_shared
ddca2a17,371d74d2,2025-01-09 18:59:09.097838,integration_connected
fd3d26ed,371d74d2,2025-01-14 09:15:32.742413,team_invited
0b3847f8,371d74d2,2025-01-11 20:55:58.419754,video_shared
122099d5,371d74d2,2025-01-10 11:47:10.719840,integration_connected
921c7814,371d74d2,2025-01-09 09:39:52.900833,video_shared
e83fd0aa,371d74d2,2025-01-10 06:24:59.409141,video_shared
47cef4f2,371d74d2,2025-01-10 20:03:01.232310,team_invited
153e8dc9,371d74d2,2025-01-09 10:51:08.874283,team_invited
67e840b7,371d74d2,2025-01-09 19:59:20.288792,video_recorded
37bc9439,371d74d2,2025-01-09 04:49:34.554250,team_invited
25ab2edc,371d74d2,2025-01-10 16:09:00.573227,team_invited
2c79e94e,371d74d2,2025-01-12 21:37:59.042213,team_invited
eff233a6,371d74d2,2025-01-10 21:46:45.443941,video_shared
d566eec3,371d74d2,2025-01-10 09:57:03.340447,team_invited
f41b3e3d,371d74d2,2025-01-11 01:09:39.094040,team_invited
c7b85d97,371d74d2,2025-01-15 05:32:54.017788,video_recorded
a4a6db36,371d74d2,2025-01-09 10:32:40.611582,team_invited
8b6a169c,371d74d2,2025-01-10 01:48:24.420315,video_recorded
a7a00e9c,371d74d2,2025-01-15 14:02:26.865004,video_shared
34b45f59,371d74d2,2025-01-16 22:43:50.150824,team_invited
59b28f7a,371d74d2,2025-01-13 07:33:10.288503,video_shared
ae67a6ca,371d74d2,2025-01-09 19:12:41.548240,team_invited
f78064f6,371d74d2,2025-01-09 13:35:53.218801,video_shared
8f343bf0,371d74d2,2025-01-10 03:55:21.777538,video_recorded
bdd8352e,371d74d2,2025-01-09 16:32:03.509636,team_invited
6e033842,371d74d2,2025-01-09 13:10:22.398404,video_recorded
1925c0a6,371d74d2,2025-01-11 23:27:38.693865,integration_connected
005119c6,371d74d2,2025-01-10 04:57:53.794349,video_recorded
16606b66,371d74d2,2025-01-11 12:49:50.623565,integration_connected
929fc778,371d74d2,2025-01-13 14:21:32.151439,team_invited
76bc0819,371d74d2,2025-01-10 03:14:46.184303,team_invited
b75cb9e6,371d74d2,2025-01-09 06:53:20.145440,team_invited
df10c676,371d74d2,2025-01-12 20:58:33.617776,integration_connected
7f4b7d21,371d74d2,2025-01-09 21:43:05.660387,video_recorded
c00f9839,371d74d2,2025-01-11 08:47:35.933425,team_invited
a01936a0,371d74d2,2025-01-13 16:30:23.326588,video_recorded
6345865f,371d74d2,2025-01-09 21:51:01.146289,team_invited
a57946a0,371d74d2,2025-01-10 04:53:56.322292,team_invited
58911f99,371d74d2,2025-01-10 22:13:25.930508,team_invited
429e43b8,371d74d2,2025-01-11 14:33:58.910380,team_invited
668fba17,371d74d2,2025-01-10 05:07:19.940255,team_invited
194402c7,371d74d2,2025-01-09 23:06:41.615892,team_invited
d47756cc,371d74d2,2025-01-09 17:20:17.313444,video_shared
3f65f34f,371d74d2,2025-01-10 03:34:29.079444,video_shared
e2350b03,371d74d2,2025-01-19 05:34:37.758505,video_recorded
434d0833,371d74d2,2025-01-13 15:27:20.054614,integration_connected
3ba30289,371d74d2,2025-01-09 01:26:50.486501,team_invited
5f83d269,371d74d2,2025-01-09 20:59:35.471723,video_recorded
08c95a9a,371d74d2,2025-01-10 13:07:37.315355,integration_connected
697c1f3d,371d74d2,2025-01-09 00:51:07.593316,team_invited
35ff7f64,371d74d2,2025-01-11 02:06:28.696550,team_invited
7c0584f0,371d74d2,2025-01-09 06:19:02.411746,team_invited
8c59530c,371d74d2,2025-01-12 10:03:50.237167,team_invited
ebf1611c,371d74d2,2025-01-17 13:25:22.513458,team_invited
cbfa3368,371d74d2,2025-01-09 03:05:14.245079,video_shared
034da844,371d74d2,2025-01-10 12:32:03.226930,video_shared
f27956b4,371d74d2,2025-01-10 19:13:10.079480,video_shared
194c393d,371d74d2,2025-01-10 16:46:04.712595,integration_connected
6656c3cc,371d74d2,2025-01-09 06:40:56.243430,integration_connected
aa88e5cc,371d74d2,2025-01-10 23:06:55.759777,team_invited
b72ae2f9,371d74d2,2025-01-14 07:39:30.333939,video_shared
209865fb,371d74d2,2025-01-10 16:31:33.151777,video_shared
f9bb4a31,0a4b3e5e,2025-01-28 07:20:25.318282,video_recorded
02bbd21e,0a4b3e5e,2025-01-28 05:09:40.252811,team_invited
02e89acc,0a4b3e5e,2025-01-27 13:57:16.952375,video_shared
64f6ce93,0a4b3e5e,2025-01-30 03:49:48.946553,team_invited
ec980e08,0a4b3e5e,2025-01-27 08:34:03.593072,video_recorded
1a130618,0a4b3e5e,2025-01-25 20:48:28.346988,team_invited
77534b08,0a4b3e5e,2025-01-29 22:06:11.136481,video_shared
63adb43d,0a4b3e5e,2025-01-26 09:02:11.917179,video_recorded
7495051c,0a4b3e5e,2025-01-28 17:59:29.916256,video_recorded
a31fdc6a,0a4b3e5e,2025-01-25 03:25:53.316740,video_recorded
77c82ac2,0a4b3e5e,2025-01-28 02:37:50.683222,video_shared
74475829,0a4b3e5e,2025-01-26 01:25:43.334331,integration_connected
acb8cb90,0a4b3e5e,2025-01-25 15:25:17.340937,video_shared
2337f71c,0a4b3e5e,2025-02-02 10:56:26.549878,video_shared
c9e69c5e,0a4b3e5e,2025-01-27 10:14:50.956248,video_recorded
954c44a4,0a4b3e5e,2025-01-29 16:25:25.346718,video_shared
1d159435,0a4b3e5e,2025-01-29 20:03:54.769607,video_shared
e79720cb,0a4b3e5e,2025-01-26 15:31:43.402808,team_invited
aacaa4dd,0a4b3e5e,2025-02-04 22:26:15.832570,video_recorded
47a44681,0a4b3e5e,2025-01-30 00:30:34.118324,video_shared
838e9ac1,0a4b3e5e,2025-01-27 09:36:41.678621,video_shared
9b7c11e1,0a4b3e5e,2025-01-27 20:26:05.022755,video_shared
72b6fa5c,0a4b3e5e,2025-01-26 05:13:26.048757,video_recorded
1ca896fd,0a4b3e5e,2025-01-25 11:26:39.662475,integration_connected
c75eac4a,0a4b3e5e,2025-02-13 02:12:12.538617,team_invited
f4341d72,0a4b3e5e,2025-01-26 00:20:12.475756,video_shared
55f91d89,0a4b3e5e,2025-01-29 00:51:06.944378,integration_connected
bbd8c095,0a4b3e5e,2025-01-26 19:45:50.674327,team_invited
1c418cc8,0a4b3e5e,2025-02-05 01:47:53.130851,team_invited
36db01be,0a4b3e5e,2025-01-25 18:33:08.056413,video_recorded
b5111e6e,0a4b3e5e,2025-01-27 00:46:31.069501,team_invited
c67510f5,0a4b3e5e,2025-01-25 16:10:44.243536,video_shared
100da217,0a4b3e5e,2025-01-29 08:18:54.591278,video_shared
8eea5cf7,0a4b3e5e,2025-01-26 03:29:17.111059,team_invited
45d20a04,0a4b3e5e,2025-01-28 04:09:25.791389,team_invited
d2829712,0a4b3e5e,2025-01-25 12:16:18.964412,team_invited
33d8a308,0a4b3e5e,2025-01-27 17:52:12.420193,video_recorded
e549cab1,0a4b3e5e,2025-01-29 12:11:09.731283,video_shared
9dd42d15,0a4b3e5e,2025-01-26 04:52:31.197588,video_shared
12cf1060,0a4b3e5e,2025-01-26 06:35:38.140541,video_shared
fbbbe73a,0a4b3e5e,2025-01-29 22:50:52.240491,video_recorded
2ab174da,0a4b3e5e,2025-02-04 13:55:36.946976,team_invited
21042aa2,0a4b3e5e,2025-01-25 14:32:44.403917,video_recorded
490e5993,0a4b3e5e,2025-01-27 16:27:38.312493,team_invited
e9b84c65,0a4b3e5e,2025-01-25 03:55:22.097151,video_shared
128c62c0,0a4b3e5e,2025-01-29 18:15:50.689406,video_recorded
8e5962ac,0a4b3e5e,2025-01-30 19:04:39.325130,team_invited
8a72fb4c,0a4b3e5e,2025-01-26 17:02:00.487602,video_shared
3555f0be,0a4b3e5e,2025-01-25 01:23:57.976415,team_invited
e724072c,0a4b3e5e,2025-01-25 11:05:14.948080,video_shared
b1f592d7,0a4b3e5e,2025-01-27 12:36:59.296490,video_shared
e18a6bf2,0a4b3e5e,2025-01-27 01:29:45.588447,team_invited
fb7fceac,0a4b3e5e,2025-01-26 21:47:03.662377,integration_connected
866a2519,0a4b3e5e,2025-01-30 15:24:10.159455,video_shared
31aed742,0a4b3e5e,2025-01-26 12:46:29.640017,video_shared
889166d9,0a4b3e5e,2025-01-27 22:50:47.464983,video_shared
f9239d77,0a4b3e5e,2025-02-04 10:41:32.222807,team_invited
06cfb102,0a4b3e5e,2025-01-26 12:42:27.647055,team_invited
82a01204,0a4b3e5e,2025-01-26 12:13:48.528657,team_invited
06f749c2,166f7ad2,2025-01-28 08:11:26.210464,team_invited
b2e50e58,166f7ad2,2025-01-23 14:09:33.341834,video_recorded
6fbf566c,166f7ad2,2025-01-21 15:00:18.666240,team_invited
5d9f449e,166f7ad2,2025-01-20 14:56:31.824397,video_shared
28112687,166f7ad2,2025-01-22 18:09:28.180239,video_shared
3765542e,166f7ad2,2025-01-24 13:19:37.473997,team_invited
5061c695,166f7ad2,2025-01-21 04:09:03.224341,team_invited
05462a76,166f7ad2,2025-01-20 07:52:21.548827,team_invited
90692e2a,166f7ad2,2025-01-20 11:56:04.986294,video_recorded
209a136a,166f7ad2,2025-01-23 01:54:53.457021,video_shared
f5ef6c7c,166f7ad2,2025-01-27 03:42:14.530807,video_shared
a98c2da3,166f7ad2,2025-01-21 00:22:15.943044,team_invited
f9903ce0,166f7ad2,2025-01-21 19:49:36.883897,video_shared
39ad5738,166f7ad2,2025-01-23 13:11:57.867245,team_invited
388d00e0,166f7ad2,2025-01-25 18:02:21.776507,integration_connected
350af1d9,166f7ad2,2025-01-20 22:19:48.455171,team_invited
cce03d42,166f7ad2,2025-01-21 12:05:37.352666,team_invited
8b2e4c69,166f7ad2,2025-01-21 22:31:42.466907,integration_connected
901721e9,166f7ad2,2025-01-23 21:58:47.383874,integration_connected
88ffd41e,166f7ad2,2025-01-25 09:43:01.270894,integration_connected
8c1fec47,166f7ad2,2025-01-25 01:16:01.461367,video_shared
58e4d4cb,166f7ad2,2025-01-20 20:53:06.020779,video_shared
f29c2bba,166f7ad2,2025-01-20 01:28:19.030391,team_invited
14a91385,166f7ad2,2025-01-22 02:38:19.064345,team_invited
11749820,166f7ad2,2025-01-30 22:51:43.021682,integration_connected
b26bcf97,166f7ad2,2025-01-20 12:42:01.451964,video_shared
e51f2597,166f7ad2,2025-01-21 15:42:47.344168,video_shared
3257ecae,166f7ad2,2025-01-24 19:20:24.368481,team_invited
1dffac5b,166f7ad2,2025-01-22 13:07:05.892972,team_invited
bb06e706,166f7ad2,2025-01-24 22:02:45.358291,video_recorded
ccda50e6,166f7ad2,2025-01-23 18:06:19.690598,video_shared
a09b9450,166f7ad2,2025-01-21 01:07:56.245805,video_recorded
b34ef593,166f7ad2,2025-01-22 00:05:36.793573,video_shared
1c3b25b5,c3664161,2025-01-13 23:07:28.154517,video_recorded
28287507,c3664161,2025-01-11 20:22:32.807952,video_recorded
b20a8bb5,c3664161,2025-01-11 19:19:54.128594,video_recorded
26d7674c,c3664161,2025-01-13 20:11:48.650372,video_recorded
17238f8c,c978fcf3,2025-01-08 01:55:20.806622,login
1c74aa2d,c978fcf3,2025-01-09 03:33:26.169424,login
f9627b67,c978fcf3,2025-01-09 16:41:30.402605,video_recorded
451f7670,c978fcf3,2025-01-10 03:47:09.631711,login
dbbaefb0,3ea2716a,2025-01-28 01:03:56.282910,video_recorded
6b66fc40,27e39257,2025-02-01 04:53:41.516578,video_recorded
6824520f,27e39257,2025-01-27 14:19:39.136796,login
a0b6e59e,27e39257,2025-01-28 14:53:57.040686,video_recorded
9c6bebce,341b586e,2025-01-21 04:00:25.724364,video_recorded
072b1e64,341b586e,2025-01-22 16:12:01.106894,video_recorded
b54f0a81,a7465fac,2025-01-05 13:29:25.396907,video_recorded
f18c3863,a7465fac,2025-01-06 03:50:30.403180,video_recorded
1494ab86,a7465fac,2025-01-07 22:15:43.619265,video_recorded
96823f7f,a7465fac,2025-01-05 17:05:14.193008,video_recorded
73f9816b,cf5b3e2d,2025-01-24 10:12:33.237357,login
acb537ea,cf5b3e2d,2025-01-23 01:27:22.766452,video_recorded
45f84738,cf5b3e2d,2025-01-24 05:19:18.722557,video_recorded
5dea6f06,cf5b3e2d,2025-01-23 15:12:21.567082,login
33615037,6b085792,2025-01-22 16:14:51.373215,app_error
5f0d3f53,6b085792,2025-01-25 14:25:36.341099,video_recorded
af164c0b,6b085792,2025-01-21 07:29:25.576463,help_center_view
0ea9a6cf,6b085792,2025-01-26 22:28:59.546766,help_center_view
ea34fc74,6b085792,2025-01-26 23:07:19.313704,video_recorded
951169ac,6b085792,2025-01-25 04:58:14.983192,app_error
83d8cc77,6b085792,2025-02-03 01:35:10.830364,app_error
90237620,6b085792,2025-01-22 10:06:32.250187,app_error
0f485c55,6b085792,2025-01-21 03:57:06.677052,video_recorded
82c2c307,6b085792,2025-01-26 18:43:16.260376,app_error
0c38bdb7,a4d29044,2025-01-06 21:06:00.641162,login
f969f6f3,a4d29044,2025-01-09 14:43:52.457969,video_recorded
3f4ae279,606c14c8,2025-01-07 05:57:03.454839,integration_connected
094d33e4,606c14c8,2025-01-05 13:13:53.959076,video_shared
cc6bac51,606c14c8,2025-01-07 03:19:47.569407,team_invited
18525fa9,606c14c8,2025-01-08 03:19:50.266147,team_invited
04a5ed8d,606c14c8,2025-01-06 07:22:22.128425,team_invited
b02c49a2,606c14c8,2025-01-04 10:51:52.751640,video_shared
0125550e,606c14c8,2025-01-05 11:32:10.109229,team_invited
339148a7,606c14c8,2025-01-11 22:31:22.462910,team_invited
49d9044c,606c14c8,2025-01-04 10:24:08.531357,video_recorded
83f71cb5,606c14c8,2025-01-05 07:52:03.796703,video_shared
3369bda5,606c14c8,2025-01-06 20:40:55.336873,integration_connected
8560194c,606c14c8,2025-01-13 20:00:24.124547,team_invited
61ea2544,606c14c8,2025-01-09 11:07:20.045705,team_invited
af73c12c,606c14c8,2025-01-04 16:49:10.878436,team_invited
fcfef5ca,606c14c8,2025-01-06 10:18:37.431858,team_invited
5913049a,606c14c8,2025-01-04 17:52:42.303826,video_shared
71a3ff11,606c14c8,2025-01-05 08:35:13.895937,integration_connected
372e2b91,606c14c8,2025-01-05 18:15:21.368929,team_invited
4ca8b3b0,606c14c8,2025-01-08 04:02:50.106705,video_shared
547a0f8e,606c14c8,2025-01-06 13:04:46.530938,team_invited
95759156,606c14c8,2025-01-05 22:25:14.973955,integration_connected
a834f80f,606c14c8,2025-01-04 17:22:46.122519,video_recorded
de2ee4d9,606c14c8,2025-01-10 15:52:54.352599,team_invited
e14dda4e,606c14c8,2025-01-18 17:09:12.178676,team_invited
e5c90821,606c14c8,2025-01-12 06:41:48.857987,team_invited
e5f29088,606c14c8,2025-01-09 13:57:56.829829,team_invited
6b78dc00,606c14c8,2025-01-05 10:41:37.324003,integration_connected
4786a89f,606c14c8,2025-01-05 16:44:25.773785,team_invited
77250383,606c14c8,2025-01-05 18:32:14.567904,team_invited
f5823127,606c14c8,2025-01-05 21:46:47.578206,video_recorded
9b432a42,606c14c8,2025-01-10 09:53:54.581142,video_shared
e071e0ad,606c14c8,2025-01-06 16:00:35.271091,video_recorded
0ea1ff35,606c14c8,2025-01-04 00:14:39.621051,video_shared
8707d55d,606c14c8,2025-01-07 15:47:42.680508,video_recorded
795af7d7,606c14c8,2025-01-11 04:29:14.972983,video_shared
68c26277,606c14c8,2025-01-04 16:28:51.428971,video_recorded
93877441,606c14c8,2025-01-04 01:00:49.633944,team_invited
16ba1ddf,606c14c8,2025-01-10 05:44:22.861486,team_invited
76e81308,270aa928,2025-01-08 19:49:22.473085,video_recorded
db9ded7a,270aa928,2025-01-11 19:24:30.697826,video_recorded
5a109a66,71d80975,2025-01-06 23:22:23.870245,login
a5e19fb6,71d80975,2025-01-03 22:47:28.442722,login
f843181f,71d80975,2025-01-03 09:20:52.140770,video_recorded
d75d7cfa,71d80975,2025-01-03 18:08:36.595929,video_recorded
aa52c321,71d80975,2025-01-14 01:25:49.174585,video_recorded
1303c9fe,684117bb,2025-01-04 10:18:00.104429,video_shared
61752f89,684117bb,2025-01-10 10:46:37.769371,team_invited
5d1a1e86,684117bb,2025-01-12 18:46:29.692794,video_recorded
10ec2916,684117bb,2025-01-03 00:10:02.816074,video_recorded
a3d873b4,684117bb,2025-01-02 00:48:27.515415,video_shared
227137a9,684117bb,2025-01-05 09:45:51.804213,video_shared
7a6a446e,684117bb,2025-01-04 03:12:53.669272,team_invited
da5c94db,684117bb,2025-01-05 13:12:11.935250,video_shared
f591cc53,684117bb,2025-01-03 09:32:57.378772,video_shared
407a72a9,684117bb,2025-01-02 14:01:44.973093,team_invited
e082f2d7,684117bb,2025-01-03 08:36:04.989172,team_invited
8941fcee,684117bb,2025-01-06 05:43:31.918261,team_invited
3c2e84f0,684117bb,2025-01-03 08:36:25.129068,video_shared
accf07c6,684117bb,2025-01-06 11:46:07.299732,video_shared
b306deac,684117bb,2025-01-02 18:19:44.484448,video_recorded
824f6d3c,684117bb,2025-01-02 13:01:04.343555,team_invited
5f00bc89,684117bb,2025-01-02 18:43:25.033788,team_invited
c7bb52fd,684117bb,2025-01-03 19:14:49.134748,team_invited
1ab10103,684117bb,2025-01-08 06:58:18.613311,team_invited
3716dffc,684117bb,2025-01-03 19:11:06.970639,video_recorded
ebb879f1,684117bb,2025-01-03 16:01:29.114736,team_invited
e40df4a1,684117bb,2025-01-04 10:44:44.732349,team_invited
2bfaa948,684117bb,2025-01-02 12:02:50.754482,team_invited
aef58bae,684117bb,2025-01-02 14:31:18.011651,team_invited
b6ef8da8,684117bb,2025-01-03 05:49:03.531363,team_invited
0327d5ec,684117bb,2025-01-02 03:31:53.520638,video_shared
e266bafd,684117bb,2025-01-05 15:54:16.490506,video_shared
7dcc1c6b,684117bb,2025-01-06 18:12:09.172693,team_invited
7fbfda41,684117bb,2025-01-04 15:46:05.362055,video_shared
0a624952,684117bb,2025-01-03 23:25:22.593527,team_invited
0969a9d9,684117bb,2025-01-03 22:02:47.366829,team_invited
6ecb87a2,684117bb,2025-01-03 16:56:27.830742,video_shared
8935b9fa,684117bb,2025-01-02 17:19:53.132123,video_recorded
37190729,684117bb,2025-01-03 01:46:45.016675,team_invited
d2151577,684117bb,2025-01-06 17:48:29.475047,video_shared
49ae39f8,684117bb,2025-01-11 14:03:30.584043,team_invited
b83ee91f,684117bb,2025-01-09 11:11:00.326755,team_invited
8aae49ec,684117bb,2025-01-05 20:16:55.203393,video_recorded
7eef6f9e,684117bb,2025-01-02 17:53:18.235747,video_recorded
292bada3,684117bb,2025-01-05 18:39:52.566374,video_shared
e55d30cf,684117bb,2025-01-06 15:13:40.729827,video_shared
ae5045c0,684117bb,2025-01-07 03:11:58.127047,video_recorded
6964cd87,684117bb,2025-01-02 13:42:32.173296,video_shared
ad005818,684117bb,2025-01-03 13:48:18.733737,video_shared
27f4e391,684117bb,2025-01-06 07:51:17.588088,video_recorded
666cd515,684117bb,2025-01-03 07:09:04.696736,team_invited
88554a58,684117bb,2025-01-02 04:58:39.171705,integration_connected
d6c55321,684117bb,2025-01-14 20:59:40.015340,video_recorded
3c4c741f,684117bb,2025-01-03 00:47:18.465127,video_shared
c86ae013,684117bb,2025-01-06 11:50:44.777196,team_invited
85193eb5,684117bb,2025-01-05 02:26:14.522559,team_invited
13db5869,684117bb,2025-01-02 09:02:19.815875,team_invited
91f3d5e1,684117bb,2025-01-05 16:02:51.316115,team_invited
6e3567d2,684117bb,2025-01-08 14:45:02.759067,team_invited
bf9cc887,684117bb,2025-01-02 16:13:10.182423,video_shared
3cec9be6,684117bb,2025-01-04 01:03:13.823278,video_recorded
d90de2b7,684117bb,2025-01-11 06:42:03.692409,video_recorded
c224eb54,684117bb,2025-01-05 14:04:45.514771,team_invited
5401c035,684117bb,2025-01-02 01:52:10.511550,integration_connected
b8401b90,684117bb,2025-01-07 17:28:47.099312,team_invited
77e2508f,684117bb,2025-01-02 18:43:09.956782,video_recorded
b42c0b3d,684117bb,2025-01-03 08:30:55.225584,video_shared
7f56578f,684117bb,2025-01-04 02:52:35.886866,integration_connected
8fe603b4,684117bb,2025-01-04 13:36:00.293620,team_invited
3bbc2714,684117bb,2025-01-05 03:46:05.555101,video_shared
a6653e16,684117bb,2025-01-07 18:50:20.214436,video_shared
11f6b710,684117bb,2025-01-08 02:08:24.352807,video_shared
5220c799,684117bb,2025-01-02 09:55:43.346692,team_invited
b2d453a9,684117bb,2025-01-04 15:44:33.241269,team_invited
d233338a,684117bb,2025-01-10 08:00:15.554230,video_recorded
77de376f,684117bb,2025-01-04 02:02:46.722976,video_shared
00d084ac,684117bb,2025-01-04 22:47:04.946550,team_invited
19ef1c09,684117bb,2025-01-02 23:42:40.819046,team_invited
e4ca3019,684117bb,2025-01-05 16:48:43.130383,video_recorded
4c29dca9,684117bb,2025-01-07 01:07:49.883939,team_invited
56a26493,684117bb,2025-01-10 23:01:46.903280,video_shared
29c3d032,684117bb,2025-01-02 08:14:26.158573,team_invited
3493302d,684117bb,2025-01-02 06:27:34.826755,integration_connected
42e1e832,684117bb,2025-01-02 02:50:26.242675,team_invited
31b8e8f5,b341a801,2025-01-18 02:06:16.507843,video_recorded
a8419b2f,b341a801,2025-01-19 08:30:05.042186,video_recorded
7cc38fc9,b341a801,2025-01-25 01:43:30.940896,video_recorded
bed6016b,b341a801,2025-01-17 06:03:52.141099,video_recorded
1c5640ad,b341a801,2025-01-19 18:00:33.841460,video_recorded
4514d841,294f12b9,2025-01-09 19:16:30.927111,video_recorded
6ead5131,294f12b9,2025-01-09 09:29:33.137583,video_recorded
08b023f0,141f44d4,2025-01-18 02:58:05.066237,team_invited
9c674b5c,141f44d4,2025-01-19 15:58:39.155517,team_invited
274ab8aa,141f44d4,2025-01-20 04:52:56.670550,team_invited
fdbfdef1,141f44d4,2025-01-18 14:12:26.475379,video_shared
785047e7,141f44d4,2025-01-18 14:32:36.154974,team_invited
bdfdc4a0,141f44d4,2025-01-17 18:49:05.899202,video_recorded
18e0a5f2,141f44d4,2025-01-20 03:51:33.220592,video_shared
478942c3,141f44d4,2025-01-23 14:59:57.102597,team_invited
433dd48f,141f44d4,2025-01-17 05:44:52.121691,video_recorded
08deaae4,141f44d4,2025-01-19 01:12:52.711104,team_invited
3974fe05,141f44d4,2025-01-17 23:08:41.706515,team_invited
77431271,141f44d4,2025-01-19 17:03:48.899478,video_shared
6d912024,141f44d4,2025-01-17 01:51:01.153316,team_invited
4e5e3001,141f44d4,2025-01-17 17:24:23.624074,team_invited
9ded22d9,141f44d4,2025-01-18 15:15:23.032561,team_invited
42eece08,141f44d4,2025-01-23 04:32:52.258208,team_invited
be8601a0,141f44d4,2025-01-18 09:26:25.543008,video_shared
7e3bb468,141f44d4,2025-01-21 11:26:45.280255,video_shared
b4653e8a,141f44d4,2025-01-17 15:21:13.154295,integration_connected
ff3d54bd,141f44d4,2025-01-17 15:53:45.294088,video_recorded
c49f0a31,141f44d4,2025-01-17 01:28:30.602521,team_invited
729442e2,141f44d4,2025-01-20 06:01:47.607697,video_shared
7667792f,141f44d4,2025-01-18 03:46:07.903903,video_shared
a736f8c3,141f44d4,2025-01-20 10:04:29.820902,video_recorded
3cbbd03b,141f44d4,2025-01-24 22:33:48.661875,video_shared
ad6c2caf,141f44d4,2025-02-10 01:53:05.398714,video_recorded
d59ade7e,141f44d4,2025-01-21 10:18:08.687012,video_shared
6e13c3c7,141f44d4,2025-01-17 06:04:11.200061,team_invited
0e5bb451,141f44d4,2025-01-22 20:55:14.747883,video_shared
c404e36c,141f44d4,2025-01-20 15:15:48.330084,team_invited
cec2b482,141f44d4,2025-01-22 18:01:32.670132,video_shared
2ddc0b31,141f44d4,2025-01-19 05:23:55.531266,video_shared
3d40517a,141f44d4,2025-01-18 07:27:01.153565,team_invited
b8c545a5,141f44d4,2025-01-17 13:03:32.533236,video_recorded
4346b0fb,141f44d4,2025-01-19 13:55:55.871756,team_invited
56d2910e,141f44d4,2025-01-17 15:35:01.283611,video_shared
7edecb6f,d597ad90,2025-01-30 10:59:38.497318,video_shared
cca290dd,d597ad90,2025-01-27 15:43:18.045578,video_shared
c6228e5e,d597ad90,2025-01-28 06:23:07.379467,team_invited
432ef447,d597ad90,2025-01-25 01:42:13.641403,video_shared
8d9ab0a9,d597ad90,2025-01-27 12:17:57.611292,integration_connected
56d5402e,d597ad90,2025-01-24 10:05:13.270113,team_invited
